sample.id,TSNE 1,TSNE_2
ZH-069,-8.361677,2.0272865
ZH-071,-35.075436,-18.540491
ZH-072,-22.436586,-30.170847
ZH-074,7.824192,-29.234768
ZH-075,-31.978275,-22.51023
ZH-076,-38.12969,-32.824635
ZH-078,-25.895767,-2.3654106
ZH-079,-30.860573,-22.735836
ZH-080,-13.316771,-28.678944
ZH-081,3.0016909,-33.551056
ZH-082,-24.667124,15.205607
ZH-083,12.013043,-44.255077
ZH-084,-28.4275,-22.2708
ZH-085,-33.887684,-16.829514
ZH-091,-0.69987315,27.254206
ZH-094,-13.388014,-7.10077
ZH-095,-24.046343,-13.608351
ZH-096,11.808843,4.4742312
ZH-098,13.368166,-34.263145
ZH-103,38.504654,49.52243
ZH-104,38.239292,46.354244
ZH-105,-6.637063,-32.938282
ZH-106,5.5469265,29.391937
ZH-107,-33.86963,-20.136389
ZH-108,-19.024925,-10.948998
ZH-110,25.45477,7.6888914
ZH-111,-10.057642,26.209465
ZH-114,-10.804854,-29.914549
ZH-115,-7.6220584,-18.10496
ZH-116,-34.751945,-23.859758
ZH-117,-0.64222944,23.657522
ZH-120,-46.57952,-25.550713
ZH-123,-23.813486,-7.4312363
ZH-126,17.69895,44.35836
ZH-128,8.762456,-15.12546
ZH-131,31.053143,42.320698
ZH-133,-6.020945,24.808626
ZH-135,-23.502502,-14.590699
ZH-138,-1.2951522,-15.260888
ZH-139,-37.606976,-36.13167
ZH-142,-0.46769452,-30.692677
ZH-143,-0.39652404,22.820034
ZH-149,-41.35246,-27.283472
ZH-151,-25.08245,-29.30993
ZH-154,-7.4484153,16.841291
ZH-155,20.071962,41.02331
ZH-163,-5.507244,-16.213152
ZH-167,32.424576,5.6412625
ZH-170,-31.761261,10.281724
ZH-171,-33.70655,6.417779
ZH-172,-47.019245,-24.091152
ZH-173,1.2641098,22.268723
ZH-175,24.999763,15.181235
ZH-177,16.799826,15.425926
ZH-178,-18.874777,16.155174
ZH-182,-28.961567,13.12352
ZH-184,-16.246292,-3.3196902
ZH-189,-45.371326,-24.83778
ZH-190,28.726303,38.14677
ZH-191,0.59424293,-10.754554
ZH-192,-33.835228,-24.956314
ZH-193,-44.94821,-23.531418
ZH-194,36.500587,48.614136
ZH-195,-5.0371847,-0.07743454
ZH-200,-35.249416,-35.226067
ZH-201,4.047203,-33.7717
ZH-202,4.8762827,-32.8847
ZH-206,7.01615,29.912842
ZH-208,-25.85658,-11.859369
ZH-211,-10.931416,-4.4632745
ZH-213,11.095739,-37.919895
ZH-218,-31.531343,-34.556637
ZH-219,-14.330629,14.803661
ZH-220,-20.97678,-28.222078
ZH-222,-42.993835,-26.317636
ZH-224,-17.818106,-1.555553
ZH-226,-35.924168,-25.28521
ZH-227,13.685243,-35.506
ZH-228,-14.66814,20.13912
ZH-231,-0.58119226,-9.792552
ZH-232,-38.701664,-37.821545
ZH-234,-22.095701,-31.306353
ZH-235,11.342223,-12.548181
ZH-236,-39.461716,-37.246014
ZH-238,-29.251066,-35.810905
ZH-239,-34.16879,2.715134
ZH-242,-13.923799,-2.7166493
ZH-243,2.0229015,-44.84018
ZH-244,-24.731432,-1.8698621
ZH-246,21.23129,42.929417
ZH-254,-17.977343,18.077648
ZH-255,-47.863113,-21.80167
ZH-257,-1.6359428,-29.369444
ZH-258,16.161762,9.414452
ZH-259,-9.9341955,-20.954697
