sample.id,TSNE 1,TSNE_2
SG-019,-3.561078,29.415455
SG-022,-33.383945,29.418385
SG-023,-28.03198,28.24472
SG-026,11.299259,-56.825157
SG-027,41.71215,17.702938
SG-028,-31.897024,-4.5580955
SG-029,12.544532,-25.137299
SG-030,-9.277777,-5.6361246
SG-034,-18.488718,41.479332
SG-036,-3.6554909,19.622316
SG-037,14.422435,-29.672972
SG-038,-35.07838,23.161472
SG-041,13.583037,-52.36774
SG-044,-28.555199,44.814514
SG-045,-16.545685,42.110573
SG-047,12.307451,-24.004251
SG-048,-33.22876,32.08672
SG-049,-12.9061985,27.953796
SG-052,23.798695,1.9910141
SG-053,43.783108,15.419539
SG-058,39.479343,15.807931
SG-059,-10.791534,23.179138
SG-060,-39.3824,-11.23615
SG-061,-12.932683,-4.3663607
SG-062,-23.839823,42.524776
SG-063,-35.205215,-2.5740986
SG-064,15.392501,-9.304261
SG-073,23.21038,-58.076824
SG-075,23.539618,3.5694323
SG-084,-30.200256,-12.69504
SG-090,-14.570622,-16.785198
SG-094,-34.501053,24.438692
SG-095,-19.439936,-13.573377
SG-096,-21.765162,45.3405
SG-099,-27.46093,-3.1004179
SG-101,-28.830452,19.547405
SG-102,-22.109308,46.583473
SG-104,-33.29147,35.36639
SG-110,-32.715515,-13.1799555
SG-112,-11.385996,25.251429
SG-114,-34.755123,36.00059
SG-115,8.361304,-6.157776
SG-117,-26.334085,17.30165
SG-125,-35.326378,27.254276
SG-126,13.949868,-53.156525
SG-128,-20.848383,-13.972202
SG-132,-8.177689,-7.5168023
SG-135,23.537615,24.533075
ZH-001,25.21691,23.23606
ZH-002,25.816778,-7.07635
ZH-003,1.6223543,21.120173
ZH-005,-12.219064,29.960443
ZH-007,20.94572,-25.569536
ZH-008,1.8578796,-27.483412
ZH-009,18.181597,-60.86318
ZH-011,35.865734,4.669577
ZH-012,-28.574158,-7.8257174
ZH-013,-6.49633,28.828728
ZH-014,29.481356,-5.535474
ZH-015,-22.058107,37.19984
ZH-017,39.403976,14.03036
ZH-018,-9.685245,-7.791729
ZH-019,31.151724,-5.0004115
ZH-021,31.119755,-17.309671
ZH-022,-20.857635,12.791918
ZH-026,0.6613505,-26.51788
ZH-029,-27.264957,29.020817
ZH-030,-25.680836,18.293953
ZH-032,-33.38508,-14.571709
ZH-033,-11.084883,30.457739
ZH-034,-28.948246,13.925553
ZH-035,31.668123,12.512106
ZH-038,-22.825039,16.641611
ZH-039,-20.593239,-15.273562
ZH-040,-19.563135,-15.512203
ZH-042,16.234015,-29.787476
ZH-043,9.443148,-52.638393
ZH-045,6.837621,-5.4424553
ZH-048,-9.091988,38.726707
ZH-050,-32.040264,35.704296
ZH-051,22.764845,13.202597
ZH-052,19.192669,1.797983
ZH-053,-32.686047,-0.928108
ZH-054,20.266613,-59.76375
ZH-055,-13.156809,-10.631379
ZH-057,40.149395,12.021761
ZH-058,20.203203,14.015392
ZH-061,2.0051904,-26.16687
ZH-062,12.959226,-54.18786
ZH-064,29.789743,-4.4667172
ZH-065,24.492464,-55.30055
ZH-066,-17.069536,-3.5992684
ZH-067,-25.673538,29.631624
ZH-068,-21.01499,-2.7239428
ZH-069,38.740215,19.848469
ZH-071,10.538257,-49.597317
ZH-072,-7.7282753,42.95452
ZH-074,-21.842628,14.662126
ZH-075,15.698782,-56.461407
ZH-076,-18.360746,3.0132854
ZH-078,12.9004345,14.443858
ZH-079,13.4754,-50.829105
ZH-080,8.950845,-29.697962
ZH-081,-28.905928,31.956812
ZH-082,-6.9214487,36.68611
ZH-083,29.363575,9.579846
ZH-084,-29.49593,35.57359
ZH-085,2.6820982,24.613148
ZH-091,-19.85193,-4.966175
ZH-094,-15.517796,-15.516564
ZH-095,12.551063,-48.42567
ZH-096,11.047302,8.534185
ZH-098,-0.9346615,18.64968
ZH-103,21.855207,14.488847
ZH-104,38.518967,3.259014
ZH-105,-15.514778,-12.967914
ZH-106,26.855034,-6.146872
ZH-107,-31.806593,28.19766
ZH-108,-36.53471,-14.612005
ZH-110,-13.84949,-4.079485
ZH-111,-23.833645,25.344091
ZH-114,36.50469,0.32024696
ZH-115,-28.074484,-2.2410634
ZH-116,15.563253,-63.223526
ZH-117,-16.920511,46.69037
ZH-120,5.810366,-4.820109
ZH-123,24.38924,13.576241
ZH-126,24.405905,-56.739742
ZH-128,39.083687,-1.0475804
ZH-131,40.252956,13.696371
ZH-133,-16.881426,48.202553
ZH-135,-26.46505,-2.3646863
ZH-138,28.025251,12.081501
ZH-139,16.70638,-57.182274
ZH-142,-38.846222,-9.52257
ZH-143,8.609879,-55.95384
ZH-149,-20.955332,-11.04939
ZH-151,29.94928,-9.066392
ZH-154,-22.706095,38.89091
ZH-155,-33.711838,-1.942106
ZH-163,24.153334,-51.491833
ZH-167,23.21612,-12.562847
ZH-170,-12.25278,-7.946664
ZH-171,30.62969,13.204301
ZH-172,1.1116843,24.833721
ZH-173,-26.662796,27.112911
ZH-175,37.033073,23.425909
ZH-177,36.4027,-0.9254451
ZH-178,3.3876173,19.6052
ZH-182,-36.970478,-12.324143
ZH-184,32.01754,-18.46153
ZH-189,-0.7937599,23.924461
ZH-190,23.688717,5.104011
ZH-191,19.44171,-21.360292
ZH-192,24.321709,-52.160816
ZH-193,9.582109,-28.969988
ZH-194,25.65217,-16.898363
ZH-195,13.234262,-44.189163
ZH-200,13.183515,-46.605804
ZH-201,11.066028,-12.072346
ZH-202,13.79419,-24.669273
ZH-206,-35.679066,-14.418172
ZH-208,27.396418,8.734544
ZH-211,-33.63256,26.4621
ZH-213,12.123346,15.478842
ZH-218,11.501006,-46.772247
ZH-219,-4.9289126,35.82607
ZH-220,12.640671,-33.027
ZH-222,-6.5410056,41.228786
ZH-224,-10.572047,44.516468
ZH-226,6.597364,-26.417612
ZH-227,-28.360733,20.346466
ZH-228,20.938578,-19.895094
ZH-231,-47.57852,-16.709717
ZH-232,35.376278,3.5217633
ZH-234,-10.852969,-4.732013
ZH-235,21.51128,-59.71518
ZH-236,16.827482,-58.65396
ZH-238,21.904951,-12.973662
ZH-239,-6.5156264,31.48176
ZH-242,-22.381924,22.994236
ZH-243,18.022388,-61.75433
ZH-244,12.055909,-51.5733
ZH-246,33.428013,-3.2203884
ZH-254,15.146809,4.416211
ZH-255,20.43545,-55.266296
ZH-257,-24.833256,39.35869
ZH-258,3.6714013,-25.588358
ZH-259,-31.582722,37.29156
