sample.id,TSNE 1,TSNE_2
LAU-055,13.134853,8.464914
LAU-058,-19.285967,-11.384576
LAU-059,29.21961,-1.762293
LAU-061,23.764189,-12.6104145
LAU-064,-23.386068,-11.482506
LAU-066,27.331676,-10.886361
LAU-067,-9.971244,27.064306
LAU-071,-10.535315,-14.465797
LAU-072,-14.904487,21.080145
LAU-073,27.535862,1.6883861
LAU-074,7.6561637,7.206807
LAU-076,-17.305012,-3.1160667
LAU-078,-22.444693,-8.877044
LAU-089,3.4178386,14.683766
LAU-093,29.669596,-4.544067
LAU-097,10.005249,12.2174425
LAU-100,-16.994734,-1.8846151
LAU-101,-29.975857,-9.948797
LAU-102,12.531315,11.408733
LAU-108,16.503428,-6.519383
LAU-113,25.355745,-10.930868
LAU-123,-20.51033,-8.183666
LAU-124,-20.07874,-7.875721
LAU-125,-16.548262,-2.8847823
LAU-128,28.260525,-3.843598
LAU-137,-15.625746,-20.991251
LAU-138,-19.420273,4.972086
LAU-142,-23.846897,-7.9176106
LAU-144,27.494143,-11.689558
LAU-155,-29.274755,-5.034551
LAU-156,31.026983,-4.1539683
LAU-158,-18.5372,2.6784017
LAU-159,-22.320894,-14.195402
LAU-161,-10.913909,-19.496351
LAU-176,-9.962685,-10.724569
LAU-179,-12.538441,-17.365032
LAU-184,-10.1642685,-15.585966
LAU-185,-30.922266,-8.482236
LAU-188,-34.06239,-8.579708
LAU-189,-32.98844,-8.716504
LAU-191,-16.079184,-2.015507
SG-002,6.0554357,15.6875305
SG-004,7.4698534,20.725805
SG-008,-16.267353,-5.668452
SG-010,-33.197292,-9.452583
SG-013,-10.235116,-13.997584
SG-014,-24.318897,-12.051621
SG-016,18.227615,-10.354752
SG-018,-13.139618,22.461418
SG-019,20.698654,-13.63072
SG-022,-8.643788,-17.484692
SG-023,-4.90599,-10.020791
SG-026,-9.410702,24.993523
SG-027,26.485008,-10.346191
SG-028,-13.361222,-4.8666124
SG-029,-21.709667,2.4405801
SG-030,28.740482,-4.697591
SG-034,-30.816008,-12.397469
SG-036,6.8748655,5.0596457
SG-037,-7.627078,22.468
SG-038,-27.058413,-12.336484
SG-041,-16.341486,2.4446192
SG-044,-5.6772113,-5.212174
SG-045,-22.3737,-6.9749627
SG-047,-29.148281,-9.640231
SG-048,21.539104,-1.4918879
SG-049,-18.177874,-10.2307005
SG-052,-24.518064,-9.235622
SG-053,20.60816,1.2560006
SG-058,-29.57533,-13.637746
SG-059,-7.8688855,-22.904598
SG-060,28.829575,-0.60049105
SG-061,-32.07988,-10.146504
SG-062,-7.9434624,-18.70719
SG-063,-10.529052,24.126669
SG-064,-13.537507,-6.1707025
SG-073,-20.25733,3.5802875
SG-075,-6.398306,-5.242661
SG-084,-19.629152,-13.395511
SG-090,-14.528365,-21.88327
SG-094,-7.9286594,-22.139902
SG-095,-33.104862,-7.9218707
SG-096,-8.833557,-22.410543
SG-099,-5.121693,-6.762033
SG-101,10.64969,12.382375
SG-102,-6.560209,-21.915537
SG-104,-27.869934,-12.090691
SG-110,-21.754612,1.5115191
SG-112,-5.8092856,-8.264648
SG-114,-19.978094,-16.758184
SG-115,4.2139187,15.596786
SG-117,19.141876,-10.681428
SG-125,-21.607845,-13.819394
SG-126,12.106418,12.161065
SG-128,-21.228653,-4.532216
SG-132,4.12338,24.324411
SG-135,-29.084843,-12.030272
ZH-001,19.556288,-8.122949
ZH-002,-17.916573,3.916475
ZH-003,15.158851,-5.369004
ZH-005,18.52502,3.990956
ZH-007,-4.0507617,28.784115
ZH-008,10.288943,13.96396
ZH-009,-22.510078,2.940366
ZH-011,-3.2255266,31.763763
ZH-012,20.406925,-9.501146
ZH-013,30.32247,-11.801151
ZH-014,-18.14844,-19.99649
ZH-015,-5.9914346,28.82368
ZH-017,-22.491117,-13.392977
ZH-018,-29.994862,-12.32806
ZH-019,-16.779036,-18.210073
ZH-021,-5.211946,28.765024
ZH-022,-2.4481685,27.972141
ZH-026,14.392485,-0.993976
ZH-029,4.9571085,12.979248
ZH-030,5.262213,24.27893
ZH-032,23.696367,1.2165948
ZH-033,3.8380184,12.848336
ZH-034,6.7897096,15.479837
ZH-035,-4.478893,-20.255795
ZH-038,19.720837,-7.0449586
ZH-039,16.004251,-1.9735076
ZH-040,20.976671,-4.1680927
ZH-042,1.6952235,26.960073
ZH-043,3.290951,22.169933
ZH-045,15.266029,8.95165
ZH-048,30.232962,-9.713578
ZH-050,16.037615,-3.6008353
ZH-051,-5.4680023,-5.957813
ZH-052,8.904986,6.7654753
ZH-053,-8.305474,21.794584
ZH-054,-8.396142,22.649504
ZH-055,15.340517,-0.32063842
ZH-057,-8.662819,-16.61472
ZH-058,14.385846,9.813948
ZH-061,11.566133,17.521318
ZH-062,7.4621305,22.670311
ZH-064,-13.617661,-19.169296
ZH-065,-1.8383832,31.773445
ZH-066,6.04912,15.009655
ZH-067,2.0131164,25.957317
ZH-068,28.223122,1.2320261
ZH-069,24.33833,-11.500973
ZH-071,-3.705298,26.254347
ZH-072,6.530974,22.180155
ZH-074,17.524723,-14.922357
ZH-075,1.8028272,28.371899
ZH-076,-4.117478,29.827063
ZH-078,18.91514,-1.0862179
ZH-079,3.2760222,27.16669
ZH-080,-1.9363105,30.57649
ZH-081,-29.82063,-4.835414
ZH-082,21.178602,-2.679912
ZH-083,-14.806823,-5.728478
ZH-084,6.6124897,24.40654
ZH-085,13.369763,-0.5148553
ZH-091,27.424,2.405075
ZH-094,24.510921,1.6299133
ZH-095,16.686806,9.514892
ZH-096,-13.772622,-23.006088
ZH-098,-18.164295,-18.75276
ZH-103,-13.49841,21.980944
ZH-104,-32.97364,-10.254289
ZH-105,5.2293706,17.432407
ZH-106,8.792968,2.2313824
ZH-107,-0.3372743,27.662289
ZH-108,19.25597,5.0858264
ZH-110,-14.209646,-4.879772
ZH-111,28.953661,-2.3953137
ZH-114,5.0669446,25.935822
ZH-115,7.589211,15.066627
ZH-116,3.875054,26.509798
ZH-117,10.480605,2.605956
ZH-120,-5.586235,26.828413
ZH-123,19.254967,3.1184766
ZH-126,7.978472,9.074485
ZH-128,3.4597166,19.705814
ZH-131,-19.449087,-15.396866
ZH-133,31.190365,-2.390291
ZH-135,15.960744,9.949024
ZH-138,6.5244894,7.193742
ZH-139,-5.952838,27.781675
ZH-142,-14.168045,21.638231
ZH-143,26.549017,1.9422765
ZH-149,-6.565334,26.592155
ZH-151,3.5737178,20.511183
ZH-154,29.697245,-9.387265
ZH-155,-4.7585196,-8.738924
ZH-163,5.8164725,13.825238
ZH-167,-17.494904,-10.844308
ZH-170,18.522724,-1.5661844
ZH-171,13.910189,-1.3743024
ZH-172,-8.593637,25.742476
ZH-173,12.891383,9.5294485
ZH-175,-8.82971,-15.180605
ZH-177,-5.907781,-4.201121
ZH-178,18.848305,-9.221521
ZH-182,22.72939,1.3479918
ZH-184,17.91101,-5.3803005
ZH-189,-8.586454,24.39482
ZH-190,-18.220665,-17.667534
ZH-191,6.4905057,13.400296
ZH-192,0.679765,27.617134
ZH-193,-9.741201,22.348438
ZH-194,-32.294342,-6.668416
ZH-195,30.890013,-3.4299526
ZH-200,-3.732045,30.653652
ZH-201,-32.040348,-8.961617
ZH-202,-31.46351,-9.837408
ZH-206,26.926508,-4.26432
ZH-208,18.965687,6.7988043
ZH-211,31.312277,-4.849878
ZH-213,-30.322836,-13.957757
ZH-218,-7.227939,28.40089
ZH-219,19.706512,-14.711412
ZH-220,4.211693,21.620739
ZH-222,-7.720903,24.765045
ZH-224,16.355356,-7.321916
ZH-226,-1.6684709,27.343695
ZH-227,-20.294186,-15.885913
ZH-228,25.662342,-9.917339
ZH-231,10.122431,8.660284
ZH-232,-8.954828,27.409012
ZH-234,9.404097,15.193154
ZH-235,3.1275666,16.539255
ZH-236,-9.857182,26.280518
ZH-238,-4.863114,30.451303
ZH-239,14.412387,-5.0892344
ZH-242,23.009626,-10.528442
ZH-243,-17.754015,3.2005105
ZH-244,19.85227,-4.202061
ZH-246,-6.5117083,-6.4031215
ZH-254,20.094028,-8.767899
ZH-255,-9.170696,26.564753
ZH-257,15.540833,-4.7898884
ZH-258,-6.509439,-8.411127
ZH-259,8.547229,22.35021
