sample.id,TSNE 1,TSNE_2
LAU-188,-11.550981,29.843605
LAU-189,-32.211834,24.11622
LAU-191,17.734978,32.7132
SG-002,-21.100819,-10.578292
SG-004,-26.40729,-12.705445
SG-008,-35.807636,16.79263
SG-010,43.99518,37.328915
SG-013,-4.5698986,31.11751
SG-014,32.16171,39.921413
SG-016,5.059871,-13.843975
SG-018,-0.3209885,-22.814102
SG-019,4.9446135,-12.646303
SG-022,-31.989967,17.870184
SG-023,4.512475,10.1719475
SG-026,-7.104189,-51.459106
SG-027,-2.2461894,-6.6122084
SG-028,-8.060415,33.97338
SG-029,-22.07891,-10.13705
SG-030,26.415525,2.372356
SG-034,38.848537,37.21022
SG-036,-1.9328922,29.410324
SG-037,-6.2757907,-59.26778
SG-038,36.25245,43.7352
SG-041,-11.349084,38.118103
SG-044,24.067173,27.876373
SG-045,30.5522,40.448086
SG-047,-40.034863,20.276297
SG-048,-32.46291,-0.7607723
SG-049,-9.831565,32.617016
SG-052,39.079098,33.781178
SG-053,-24.312952,-5.2297883
SG-058,39.191566,35.1542
SG-059,-34.718792,10.471257
SG-060,-4.9241247,1.0936681
SG-061,44.50125,34.4494
SG-062,18.924412,17.712547
SG-063,-3.5083063,-57.123074
SG-064,30.24924,35.226982
SG-073,-20.040615,-53.208458
SG-075,17.629875,31.63534
SG-084,-6.649988,30.218159
SG-090,26.844845,19.026794
SG-094,33.98218,14.415033
SG-095,-4.1329923,-11.491971
SG-096,34.96946,15.676344
SG-099,29.934595,29.144844
SG-101,-34.372547,-3.79535
SG-102,-1.7106516,-8.990631
SG-104,36.69718,42.359493
SG-110,-33.745243,-17.86575
SG-112,-3.3327482,30.408106
SG-114,-13.296913,31.416618
SG-115,-14.511093,2.1662066
SG-117,-26.054157,-0.07575167
SG-125,-11.008306,31.65632
SG-126,-14.528365,-21.942432
SG-128,-36.07403,15.513205
SG-132,-26.55231,-10.249274
SG-135,44.662613,32.448647
ZH-001,7.2731953,-11.394718
ZH-002,-32.596924,-22.179552
ZH-003,-3.661059,-53.766136
ZH-005,-8.467154,-21.171488
ZH-007,-20.145912,-38.316063
ZH-008,-13.546724,-5.0753765
ZH-009,-18.90978,-53.640476
ZH-011,-29.952694,2.4284968
ZH-012,18.310432,-28.899178
ZH-013,34.93466,-2.4692142
ZH-014,40.047417,31.607208
ZH-015,-16.566633,-44.53151
ZH-017,37.487385,30.514547
ZH-018,45.60626,33.191833
ZH-019,36.55228,21.894894
ZH-021,-8.360922,-43.419575
ZH-022,-15.799773,-34.57436
ZH-026,6.816305,-27.512148
ZH-029,-24.692757,-16.901545
ZH-030,-12.466713,-29.173912
ZH-032,26.937128,-2.4723542
ZH-033,-14.760597,0.476542
ZH-034,-34.147846,-8.009542
ZH-035,33.483757,12.070343
ZH-038,-25.525328,-2.650665
ZH-039,7.5444508,-29.395315
ZH-040,11.815584,-8.147509
ZH-042,-12.869102,-30.555304
ZH-043,-13.167583,-38.54709
ZH-045,-16.542482,-6.788272
ZH-048,27.575102,-12.188023
ZH-050,7.591198,-30.231628
ZH-051,23.630833,28.324749
ZH-052,-13.454201,-3.958133
ZH-053,-15.916094,-29.975172
ZH-054,-3.4484694,-55.891827
ZH-055,-24.915525,-7.198326
ZH-057,38.942497,24.71084
ZH-058,17.119373,1.0041577
ZH-061,-14.186029,-0.9857313
ZH-062,-4.343978,-30.78001
ZH-064,36.739243,24.85082
ZH-065,-25.285067,-11.670843
ZH-066,-33.321735,-13.031205
ZH-067,-35.879856,-6.3028674
ZH-068,21.17451,1.7136621
ZH-069,0.27326107,-5.228336
ZH-071,-15.07487,-30.969614
ZH-072,-14.54278,-38.083958
ZH-074,-0.5058995,-14.707108
ZH-075,-2.776219,-40.50505
ZH-076,-13.610899,-48.52931
ZH-078,-23.918394,-0.73930466
ZH-079,-2.3628135,-39.49226
ZH-080,-18.93058,-36.044746
ZH-081,-22.911604,-9.281311
ZH-082,14.774434,-8.171589
ZH-083,-31.36152,9.851519
ZH-084,-1.9739343,-38.204216
ZH-085,5.795547,-29.661865
ZH-091,21.532087,-2.3143132
ZH-094,-18.63744,-7.1542826
ZH-095,-11.510158,-18.235975
ZH-096,-27.94309,4.1962714
ZH-098,-29.391357,10.525861
ZH-103,47.09755,31.976534
ZH-104,42.62259,37.654095
ZH-105,-35.000214,-6.595908
ZH-106,30.422827,6.1832576
ZH-107,-15.150168,-33.17812
ZH-108,-9.357722,-22.304293
ZH-110,20.242186,29.850063
ZH-111,28.33508,3.1713386
ZH-114,-19.186451,-34.74008
ZH-115,-25.75837,-14.572072
ZH-116,-0.30590492,-39.33272
ZH-117,23.092682,1.7170486
ZH-120,-7.133052,-57.676678
ZH-123,-7.3810096,-18.27993
ZH-126,11.374061,8.6998005
ZH-128,-9.692148,-35.14416
ZH-131,39.10947,30.833128
ZH-133,16.953438,-26.899214
ZH-135,-15.182367,-6.3328114
ZH-138,-14.381211,-3.4216275
ZH-139,-15.598395,-49.870792
ZH-142,-30.610086,1.0970644
ZH-143,23.923906,2.092816
ZH-149,-8.974405,-52.47387
ZH-151,-25.446455,-25.837801
ZH-154,34.460285,-2.8440046
ZH-155,29.27296,30.474667
ZH-163,-24.754438,-15.421207
ZH-167,-4.624791,35.048553
ZH-170,6.744087,-37.092598
ZH-171,6.31764,-35.732754
ZH-172,-6.100034,-57.966545
ZH-173,17.924772,1.12156
ZH-175,16.964245,13.041686
ZH-177,9.366196,10.48693
ZH-178,14.993284,-16.932774
ZH-182,19.013094,-4.906716
ZH-184,-24.616129,-3.722291
ZH-189,-5.7894297,-54.95234
ZH-190,37.457783,25.596397
ZH-191,-16.265274,1.572224
ZH-192,-10.561457,-31.791975
ZH-193,-5.261598,-53.695633
ZH-194,45.933113,35.972713
ZH-195,7.9860754,0.16707556
ZH-200,-16.213104,-47.48117
ZH-201,-42.472675,20.36984
ZH-202,-29.250574,3.0993896
ZH-206,30.799688,5.2876935
ZH-208,3.8270605,-29.880455
ZH-211,-33.332764,-0.668267
ZH-213,-37.74826,20.217512
ZH-218,-16.993122,-43.517006
ZH-219,33.10738,-9.281207
ZH-220,-27.342852,-13.941538
ZH-222,-7.528441,-52.783607
ZH-224,1.2615796,-16.477169
ZH-226,-6.8020945,-42.188633
ZH-227,-33.758663,17.346954
ZH-228,27.841019,-0.46992037
ZH-231,-16.259893,-17.343443
ZH-232,-17.961334,-52.542038
ZH-234,-24.310923,-25.833178
ZH-235,-28.134604,-25.68203
ZH-236,-17.091755,-53.070568
ZH-238,-19.546444,-42.23672
ZH-239,7.936288,-35.249565
ZH-242,-22.64404,-5.0825195
ZH-243,-31.316227,-22.608742
ZH-244,7.776843,-10.51899
ZH-246,29.826143,27.735184
ZH-254,17.039433,-29.239809
ZH-255,-2.6525798,-58.100853
ZH-257,0.13484386,-16.62147
ZH-258,-31.268719,16.58596
ZH-259,-27.628395,-10.63234
